Index,Strike,Direction,Lots,Entry Date,Entry Time,Entry ₹,Exit Date,Exit Time,Exit ₹,Reason,P&L,P&L %,Hold (min)
NIFTY50,21900,BEARISH,2,20 Mar 24,01:13 PM,60.0,20 Mar 24,01:25 PM,54.24,hard_sl_hit,-287.87,-9.6,12
NIFTY50,21900,BULLISH,2,20 Mar 24,01:33 PM,60.0,20 Mar 24,01:38 PM,56.54,time_stop,-173.25,-5.77,5
NIFTY50,22000,BEARISH,2,21 Mar 24,09:17 AM,60.0,21 Mar 24,09:25 AM,61.4,tsl_hit,70.0,2.33,8
NIFTY50,22050,BULLISH,2,21 Mar 24,11:42 AM,60.0,21 Mar 24,11:54 AM,50.78,hard_sl_hit,-461.12,-15.37,12
NIFTY50,22000,BEARISH,2,21 Mar 24,12:40 PM,60.0,21 Mar 24,12:53 PM,60.44,tsl_hit,21.88,0.73,13
NIFTY50,22050,BEARISH,2,21 Mar 24,03:13 PM,60.0,21 Mar 24,03:23 PM,62.0,tsl_hit,99.75,3.33,10
NIFTY50,21950,BULLISH,2,22 Mar 24,09:17 AM,60.0,22 Mar 24,09:22 AM,57.99,tsl_hit,-100.63,-3.35,5
NIFTY50,22100,BEARISH,2,22 Mar 24,12:56 PM,60.0,22 Mar 24,01:03 PM,54.26,hard_sl_hit,-287.0,-9.57,7
NIFTY50,22100,BULLISH,2,22 Mar 24,01:37 PM,60.0,22 Mar 24,01:42 PM,58.35,time_stop,-82.25,-2.74,5
NIFTY50,22100,BEARISH,2,22 Mar 24,01:57 PM,60.0,22 Mar 24,02:16 PM,51.23,hard_sl_hit,-438.37,-14.61,19
NIFTY50,22000,BULLISH,2,26 Mar 24,10:09 AM,60.0,26 Mar 24,10:18 AM,62.64,tsl_hit,132.13,4.4,9
NIFTY50,22050,BEARISH,2,26 Mar 24,10:32 AM,60.0,26 Mar 24,10:45 AM,65.95,tsl_hit,297.5,9.92,13
NIFTY50,22050,BEARISH,2,26 Mar 24,11:29 AM,60.0,26 Mar 24,11:42 AM,60.47,tsl_hit,23.62,0.79,13
NIFTY50,22050,BEARISH,2,26 Mar 24,11:49 AM,60.0,26 Mar 24,12:20 PM,65.63,tsl_hit,281.75,9.39,31
NIFTY50,22050,BULLISH,2,26 Mar 24,01:32 PM,60.0,26 Mar 24,01:37 PM,58.64,time_stop,-68.25,-2.27,5
NIFTY50,22050,BULLISH,2,26 Mar 24,01:47 PM,60.0,26 Mar 24,02:08 PM,65.21,tsl_hit,260.75,8.69,21
NIFTY50,22000,BULLISH,2,26 Mar 24,02:39 PM,60.0,26 Mar 24,02:50 PM,54.38,hard_sl_hit,-280.87,-9.36,11
NIFTY50,22050,BEARISH,2,27 Mar 24,09:17 AM,60.0,27 Mar 24,09:23 AM,60.37,tsl_hit,18.37,0.61,6
NIFTY50,22200,BEARISH,2,27 Mar 24,11:42 AM,60.0,27 Mar 24,11:49 AM,60.18,tsl_hit,8.75,0.29,7
NIFTY50,22150,BULLISH,2,27 Mar 24,12:06 PM,60.0,27 Mar 24,12:11 PM,56.83,time_stop,-158.37,-5.28,5
NIFTY50,22150,BEARISH,2,27 Mar 24,12:58 PM,60.0,27 Mar 24,01:14 PM,64.29,tsl_hit,214.37,7.15,16
NIFTY50,22200,BULLISH,2,27 Mar 24,02:26 PM,60.0,27 Mar 24,02:31 PM,55.28,time_stop,-236.25,-7.88,5
NIFTY50,22150,BULLISH,2,27 Mar 24,02:53 PM,60.0,27 Mar 24,03:00 PM,53.88,hard_sl_hit,-306.25,-10.21,7
NIFTY50,22350,BULLISH,2,28 Mar 24,11:57 AM,60.0,28 Mar 24,11:59 AM,54.35,hard_sl_hit,-282.63,-9.42,2
NIFTY50,22450,BEARISH,2,28 Mar 24,02:09 PM,60.0,28 Mar 24,02:14 PM,52.7,hard_sl_hit,-364.88,-12.16,5
NIFTY50,22500,BEARISH,2,01 Apr 24,12:03 PM,60.0,01 Apr 24,12:19 PM,63.19,tsl_hit,159.25,5.31,16
NIFTY50,22450,BULLISH,2,01 Apr 24,01:09 PM,60.0,01 Apr 24,01:42 PM,67.51,tsl_hit,375.38,12.51,33
NIFTY50,22450,BULLISH,2,02 Apr 24,09:17 AM,60.0,02 Apr 24,09:35 AM,75.85,tsl_hit,792.75,26.42,18
NIFTY50,22400,BULLISH,2,02 Apr 24,11:02 AM,60.0,02 Apr 24,11:07 AM,66.67,tsl_hit,333.37,11.11,5
NIFTY50,22400,BULLISH,2,02 Apr 24,12:02 PM,60.0,02 Apr 24,12:25 PM,60.25,tsl_hit,12.25,0.41,23
NIFTY50,22400,BULLISH,2,02 Apr 24,01:53 PM,60.0,02 Apr 24,02:25 PM,61.77,tsl_hit,88.37,2.95,32
NIFTY50,22400,BEARISH,2,02 Apr 24,02:33 PM,60.0,02 Apr 24,02:45 PM,59.25,tsl_hit,-37.62,-1.25,12
NIFTY50,22350,BULLISH,2,03 Apr 24,09:19 AM,60.0,03 Apr 24,09:25 AM,54.35,hard_sl_hit,-282.63,-9.42,6
NIFTY50,22400,BULLISH,2,03 Apr 24,10:51 AM,60.0,03 Apr 24,11:21 AM,68.17,tsl_hit,408.62,13.62,30
NIFTY50,22500,BEARISH,2,03 Apr 24,12:18 PM,60.0,03 Apr 24,12:29 PM,60.32,tsl_hit,15.75,0.53,11
NIFTY50,22500,BEARISH,2,03 Apr 24,01:41 PM,60.0,03 Apr 24,02:03 PM,69.43,tsl_hit,471.63,15.72,22
NIFTY50,22450,BULLISH,2,03 Apr 24,03:04 PM,60.0,03 Apr 24,03:09 PM,58.04,time_stop,-98.0,-3.27,5
NIFTY50,22450,BEARISH,2,03 Apr 24,03:28 PM,60.0,04 Apr 24,09:15 AM,15.41,hard_sl_hit,-2229.5,-74.32,2
NIFTY50,22600,BEARISH,2,04 Apr 24,09:17 AM,60.0,04 Apr 24,09:22 AM,69.0,tsl_hit,449.75,14.99,5
NIFTY50,22350,BULLISH,2,04 Apr 24,10:56 AM,60.0,04 Apr 24,11:02 AM,68.58,tsl_hit,428.75,14.29,6
NIFTY50,22400,BEARISH,2,04 Apr 24,11:16 AM,60.0,04 Apr 24,11:21 AM,59.67,time_stop,-16.63,-0.55,5
NIFTY50,22400,BULLISH,2,04 Apr 24,11:36 AM,60.0,04 Apr 24,11:51 AM,68.87,tsl_hit,443.62,14.79,15
NIFTY50,22500,BULLISH,2,04 Apr 24,03:02 PM,60.0,04 Apr 24,03:03 PM,52.32,hard_sl_hit,-384.13,-12.8,1
NIFTY50,22500,BULLISH,2,05 Apr 24,09:17 AM,60.0,05 Apr 24,09:20 AM,45.53,hard_sl_hit,-723.62,-24.12,3
NIFTY50,22500,BULLISH,2,05 Apr 24,11:24 AM,60.0,05 Apr 24,11:41 AM,62.42,tsl_hit,120.75,4.03,17
NIFTY50,22500,BULLISH,2,05 Apr 24,02:39 PM,60.0,05 Apr 24,03:03 PM,60.0,tsl_hit,0.0,0.0,24
NIFTY50,22550,BEARISH,2,05 Apr 24,03:26 PM,60.0,08 Apr 24,09:15 AM,45.21,hard_sl_hit,-739.38,-24.65,4
NIFTY50,22600,BULLISH,2,08 Apr 24,10:01 AM,60.0,08 Apr 24,10:17 AM,64.76,tsl_hit,238.0,7.93,16
NIFTY50,22700,BEARISH,2,08 Apr 24,02:36 PM,60.0,08 Apr 24,02:47 PM,62.75,tsl_hit,137.37,4.58,11
NIFTY50,22650,BULLISH,2,08 Apr 24,03:09 PM,60.0,08 Apr 24,03:16 PM,61.37,tsl_hit,68.25,2.28,7
NIFTY50,22700,BEARISH,2,09 Apr 24,09:17 AM,60.0,09 Apr 24,09:26 AM,65.27,tsl_hit,263.37,8.78,9
NIFTY50,22750,BULLISH,2,09 Apr 24,10:19 AM,60.0,09 Apr 24,10:45 AM,66.95,tsl_hit,347.38,11.58,26
NIFTY50,22750,BULLISH,2,09 Apr 24,11:11 AM,60.0,09 Apr 24,11:16 AM,59.28,time_stop,-35.87,-1.2,5
NIFTY50,22750,BEARISH,2,09 Apr 24,11:40 AM,60.0,09 Apr 24,12:17 PM,70.45,tsl_hit,522.37,17.41,37
NIFTY50,22700,BULLISH,2,09 Apr 24,12:37 PM,60.0,09 Apr 24,12:42 PM,59.79,time_stop,-10.5,-0.35,5
NIFTY50,22650,BULLISH,2,09 Apr 24,02:16 PM,60.0,09 Apr 24,02:29 PM,68.03,tsl_hit,401.63,13.39,13
NIFTY50,22700,BEARISH,2,10 Apr 24,09:17 AM,60.0,10 Apr 24,09:21 AM,63.03,tsl_hit,151.37,5.05,4
NIFTY50,22700,BULLISH,2,10 Apr 24,09:55 AM,60.0,10 Apr 24,10:04 AM,54.38,hard_sl_hit,-280.87,-9.36,9
NIFTY50,22700,BEARISH,2,10 Apr 24,11:07 AM,60.0,10 Apr 24,11:33 AM,65.39,tsl_hit,269.5,8.98,26
NIFTY50,22700,BULLISH,2,12 Apr 24,09:17 AM,60.0,12 Apr 24,09:32 AM,66.11,tsl_hit,305.38,10.18,15
NIFTY50,22650,BULLISH,2,12 Apr 24,09:46 AM,60.0,12 Apr 24,09:52 AM,62.29,tsl_hit,114.63,3.82,6
NIFTY50,22700,BEARISH,2,12 Apr 24,11:21 AM,60.0,12 Apr 24,11:39 AM,60.04,tsl_hit,1.75,0.06,18
NIFTY50,22700,BEARISH,2,12 Apr 24,11:59 AM,60.0,12 Apr 24,12:19 PM,83.28,tsl_hit,1163.75,38.79,20
NIFTY50,22650,BULLISH,2,12 Apr 24,12:20 PM,60.0,12 Apr 24,12:26 PM,51.39,hard_sl_hit,-430.5,-14.35,6
NIFTY50,22600,BEARISH,2,12 Apr 24,01:31 PM,60.0,12 Apr 24,01:48 PM,61.56,tsl_hit,77.88,2.6,17
NIFTY50,22350,BULLISH,2,15 Apr 24,09:17 AM,60.0,15 Apr 24,09:21 AM,54.1,hard_sl_hit,-294.87,-9.83,4
NIFTY50,22350,BULLISH,2,15 Apr 24,01:00 PM,60.0,15 Apr 24,01:02 PM,53.93,hard_sl_hit,-303.62,-10.12,2
NIFTY50,22250,BULLISH,2,15 Apr 24,03:05 PM,60.0,15 Apr 24,03:16 PM,63.24,tsl_hit,161.87,5.4,11
NIFTY50,22150,BULLISH,2,16 Apr 24,09:17 AM,60.0,16 Apr 24,09:19 AM,58.39,tsl_hit,-80.5,-2.68,2
NIFTY50,22200,BULLISH,2,16 Apr 24,11:29 AM,60.0,16 Apr 24,11:51 AM,54.38,hard_sl_hit,-280.87,-9.36,22
NIFTY50,22150,BULLISH,2,16 Apr 24,12:04 PM,60.0,16 Apr 24,12:20 PM,61.14,tsl_hit,56.88,1.9,16
NIFTY50,22100,BEARISH,2,16 Apr 24,01:44 PM,60.0,16 Apr 24,02:03 PM,53.89,hard_sl_hit,-305.38,-10.18,19
NIFTY50,22300,BULLISH,2,18 Apr 24,12:38 PM,60.0,18 Apr 24,01:04 PM,54.4,hard_sl_hit,-280.0,-9.33,26
NIFTY50,22150,BULLISH,2,18 Apr 24,01:29 PM,60.0,18 Apr 24,01:34 PM,89.61,tsl_hit,1480.5,49.35,5
NIFTY50,21800,BULLISH,2,19 Apr 24,09:17 AM,60.0,19 Apr 24,09:20 AM,53.07,hard_sl_hit,-346.5,-11.55,3
NIFTY50,21900,BEARISH,2,19 Apr 24,11:29 AM,60.0,19 Apr 24,11:36 AM,58.81,tsl_hit,-59.5,-1.98,7
NIFTY50,22000,BEARISH,2,19 Apr 24,12:43 PM,60.0,19 Apr 24,12:50 PM,53.88,hard_sl_hit,-306.25,-10.21,7
NIFTY50,22300,BEARISH,2,22 Apr 24,09:17 AM,60.0,22 Apr 24,09:20 AM,63.36,tsl_hit,168.0,5.6,3
NIFTY50,22250,BEARISH,2,22 Apr 24,10:53 AM,60.0,22 Apr 24,10:58 AM,56.12,time_stop,-194.25,-6.47,5
NIFTY50,22300,BEARISH,2,22 Apr 24,11:07 AM,60.0,22 Apr 24,11:21 AM,61.19,tsl_hit,59.5,1.98,14
NIFTY50,22250,BULLISH,2,22 Apr 24,01:11 PM,60.0,22 Apr 24,01:54 PM,65.65,tsl_hit,282.63,9.42,43
NIFTY50,22300,BULLISH,2,22 Apr 24,02:26 PM,60.0,22 Apr 24,02:55 PM,68.31,tsl_hit,415.62,13.85,29
NIFTY50,22400,BULLISH,2,23 Apr 24,10:46 AM,60.0,23 Apr 24,10:49 AM,53.44,hard_sl_hit,-328.12,-10.94,3
NIFTY50,22400,BULLISH,2,23 Apr 24,12:31 PM,60.0,23 Apr 24,12:45 PM,54.33,hard_sl_hit,-283.5,-9.45,14
NIFTY50,22400,BULLISH,2,23 Apr 24,01:07 PM,60.0,23 Apr 24,01:12 PM,54.17,hard_sl_hit,-291.38,-9.71,5
NIFTY50,22400,BEARISH,2,23 Apr 24,03:00 PM,60.0,23 Apr 24,03:12 PM,65.0,tsl_hit,250.25,8.34,12
NIFTY50,22400,BEARISH,2,24 Apr 24,09:17 AM,60.0,24 Apr 24,09:47 AM,53.19,hard_sl_hit,-340.38,-11.35,30
NIFTY50,22450,BEARISH,2,24 Apr 24,09:50 AM,60.0,24 Apr 24,09:55 AM,56.11,time_stop,-194.25,-6.48,5
NIFTY50,22450,BEARISH,2,24 Apr 24,10:29 AM,60.0,24 Apr 24,10:34 AM,59.63,time_stop,-18.37,-0.61,5
NIFTY50,22450,BULLISH,2,24 Apr 24,12:49 PM,60.0,24 Apr 24,02:28 PM,53.11,hard_sl_hit,-344.75,-11.49,99
NIFTY50,22400,BULLISH,2,24 Apr 24,02:36 PM,60.0,24 Apr 24,02:56 PM,63.85,tsl_hit,192.5,6.42,20
NIFTY50,22350,BULLISH,2,25 Apr 24,09:17 AM,60.0,25 Apr 24,09:20 AM,51.95,hard_sl_hit,-402.5,-13.42,3
NIFTY50,22350,BULLISH,2,25 Apr 24,10:53 AM,60.0,25 Apr 24,11:18 AM,84.64,tsl_hit,1232.0,41.07,25
NIFTY50,22400,BULLISH,2,25 Apr 24,12:50 PM,60.0,25 Apr 24,12:54 PM,61.64,tsl_hit,82.25,2.74,4
NIFTY50,22450,BEARISH,2,25 Apr 24,01:03 PM,60.0,25 Apr 24,01:08 PM,59.69,time_stop,-15.75,-0.52,5
NIFTY50,22500,BEARISH,2,25 Apr 24,01:47 PM,60.0,25 Apr 24,01:49 PM,51.49,hard_sl_hit,-425.25,-14.18,2
NIFTY50,22550,BEARISH,2,25 Apr 24,02:08 PM,60.0,25 Apr 24,02:20 PM,51.21,hard_sl_hit,-439.25,-14.64,12
NIFTY50,22600,BEARISH,2,25 Apr 24,02:36 PM,60.0,25 Apr 24,02:44 PM,64.36,tsl_hit,217.87,7.26,8
NIFTY50,22600,BEARISH,2,26 Apr 24,09:17 AM,60.0,26 Apr 24,09:21 AM,59.93,tsl_hit,-3.5,-0.12,4
NIFTY50,22600,BULLISH,2,26 Apr 24,09:52 AM,60.0,26 Apr 24,10:03 AM,52.2,hard_sl_hit,-390.25,-13.01,11
NIFTY50,22550,BULLISH,2,26 Apr 24,10:05 AM,60.0,26 Apr 24,10:07 AM,52.9,hard_sl_hit,-355.25,-11.84,2
NIFTY50,22550,BULLISH,2,26 Apr 24,10:10 AM,60.0,26 Apr 24,10:18 AM,59.37,tsl_hit,-31.5,-1.05,8
NIFTY50,22500,BULLISH,2,26 Apr 24,11:57 AM,60.0,26 Apr 24,12:14 PM,60.02,tsl_hit,0.87,0.03,17
NIFTY50,22500,BULLISH,2,26 Apr 24,12:33 PM,60.0,26 Apr 24,12:43 PM,54.59,hard_sl_hit,-270.37,-9.01,10
NIFTY50,22500,BULLISH,2,26 Apr 24,01:21 PM,60.0,26 Apr 24,01:27 PM,51.95,hard_sl_hit,-402.5,-13.42,6
NIFTY50,22450,BULLISH,2,26 Apr 24,01:30 PM,60.0,26 Apr 24,01:35 PM,55.42,time_stop,-229.25,-7.64,5
NIFTY50,22550,BEARISH,2,29 Apr 24,12:03 PM,60.0,29 Apr 24,12:21 PM,59.82,tsl_hit,-8.75,-0.29,18
NIFTY50,22600,BEARISH,2,29 Apr 24,01:27 PM,60.0,29 Apr 24,01:32 PM,57.62,time_stop,-119.0,-3.97,5
NIFTY50,22650,BEARISH,2,29 Apr 24,03:03 PM,60.0,30 Apr 24,09:15 AM,46.3,hard_sl_hit,-685.13,-22.84,27
NIFTY50,22750,BEARISH,2,30 Apr 24,09:55 AM,60.0,30 Apr 24,10:10 AM,67.51,tsl_hit,375.38,12.51,15
NIFTY50,22750,BULLISH,2,30 Apr 24,01:10 PM,60.0,30 Apr 24,01:14 PM,54.14,hard_sl_hit,-293.12,-9.77,4
NIFTY50,22700,BULLISH,2,30 Apr 24,01:16 PM,60.0,30 Apr 24,01:33 PM,65.0,tsl_hit,250.25,8.34,17
NIFTY50,22750,BEARISH,2,30 Apr 24,02:04 PM,60.0,30 Apr 24,02:13 PM,59.37,tsl_hit,-31.5,-1.05,9
NIFTY50,22750,BULLISH,2,30 Apr 24,02:43 PM,60.0,30 Apr 24,02:48 PM,49.64,hard_sl_hit,-518.0,-17.27,5
NIFTY50,22700,BEARISH,2,02 May 24,10:33 AM,60.0,02 May 24,10:40 AM,59.7,tsl_hit,-14.87,-0.5,7
NIFTY50,22650,BULLISH,2,02 May 24,11:10 AM,60.0,02 May 24,11:18 AM,50.71,hard_sl_hit,-464.62,-15.49,8
NIFTY50,22650,BULLISH,2,02 May 24,11:22 AM,60.0,02 May 24,11:42 AM,78.1,tsl_hit,904.75,30.16,20
NIFTY50,22700,BEARISH,2,02 May 24,01:11 PM,60.0,02 May 24,01:22 PM,59.97,tsl_hit,-1.75,-0.06,11
NIFTY50,22700,BEARISH,2,02 May 24,01:29 PM,60.0,02 May 24,01:47 PM,63.06,tsl_hit,153.12,5.1,18
NIFTY50,22650,BULLISH,2,02 May 24,02:21 PM,60.0,02 May 24,02:34 PM,63.32,tsl_hit,166.25,5.54,13
NIFTY50,22750,BEARISH,2,03 May 24,09:19 AM,60.0,03 May 24,09:29 AM,52.46,hard_sl_hit,-377.12,-12.57,10
NIFTY50,22600,BULLISH,2,03 May 24,11:02 AM,60.0,03 May 24,11:12 AM,61.86,tsl_hit,92.75,3.09,10
NIFTY50,22550,BULLISH,2,03 May 24,11:24 AM,60.0,03 May 24,11:30 AM,51.06,hard_sl_hit,-447.12,-14.9,6
NIFTY50,22550,BULLISH,2,06 May 24,09:15 AM,60.0,06 May 24,09:18 AM,54.33,hard_sl_hit,-283.5,-9.45,3
NIFTY50,22500,BEARISH,2,06 May 24,10:31 AM,60.0,06 May 24,10:36 AM,58.67,time_stop,-66.5,-2.22,5
NIFTY50,22500,BULLISH,2,06 May 24,11:13 AM,60.0,06 May 24,11:23 AM,48.94,hard_sl_hit,-553.0,-18.43,10
NIFTY50,22500,BEARISH,2,06 May 24,12:01 PM,60.0,06 May 24,12:27 PM,63.9,tsl_hit,195.12,6.5,26
NIFTY50,22450,BEARISH,2,06 May 24,02:23 PM,60.0,06 May 24,02:36 PM,70.32,tsl_hit,516.25,17.21,13
NIFTY50,22450,BEARISH,2,07 May 24,09:17 AM,60.0,07 May 24,09:22 AM,58.51,tsl_hit,-74.37,-2.48,5
NIFTY50,22250,BEARISH,2,07 May 24,01:23 PM,60.0,07 May 24,01:29 PM,54.19,hard_sl_hit,-290.5,-9.68,6
NIFTY50,22200,BULLISH,2,08 May 24,09:18 AM,60.0,08 May 24,09:24 AM,69.94,tsl_hit,497.0,16.57,6
NIFTY50,22200,BEARISH,2,08 May 24,10:59 AM,60.0,08 May 24,11:04 AM,56.52,time_stop,-174.13,-5.8,5
NIFTY50,22300,BEARISH,2,08 May 24,12:11 PM,60.0,08 May 24,12:16 PM,57.92,time_stop,-104.13,-3.47,5
NIFTY50,22300,BULLISH,2,08 May 24,01:38 PM,60.0,08 May 24,01:42 PM,60.68,tsl_hit,34.13,1.14,4
NIFTY50,22300,BULLISH,2,09 May 24,09:17 AM,60.0,09 May 24,09:22 AM,52.4,hard_sl_hit,-379.75,-12.66,5
NIFTY50,22250,BULLISH,2,09 May 24,09:25 AM,60.0,09 May 24,09:29 AM,49.34,hard_sl_hit,-532.87,-17.76,4
NIFTY50,22150,BULLISH,2,09 May 24,10:48 AM,60.0,09 May 24,11:00 AM,62.57,tsl_hit,128.63,4.29,12
NIFTY50,22200,BEARISH,2,09 May 24,12:21 PM,60.0,09 May 24,12:35 PM,66.46,tsl_hit,322.88,10.76,14
NIFTY50,21950,BEARISH,2,10 May 24,09:19 AM,60.0,10 May 24,09:21 AM,58.48,tsl_hit,-76.12,-2.54,2
NIFTY50,22100,BEARISH,2,10 May 24,10:19 AM,60.0,10 May 24,10:22 AM,68.12,tsl_hit,406.0,13.53,3
NIFTY50,22050,BULLISH,2,10 May 24,10:49 AM,60.0,10 May 24,10:51 AM,53.49,hard_sl_hit,-325.5,-10.85,2
NIFTY50,22000,BULLISH,2,10 May 24,12:49 PM,60.0,10 May 24,12:58 PM,54.09,hard_sl_hit,-295.75,-9.86,9
NIFTY50,22050,BEARISH,2,10 May 24,01:33 PM,60.0,10 May 24,01:40 PM,60.58,tsl_hit,28.88,0.96,7
NIFTY50,22050,BEARISH,2,10 May 24,01:53 PM,60.0,10 May 24,02:06 PM,64.97,tsl_hit,248.5,8.28,13
NIFTY50,22050,BEARISH,2,10 May 24,03:04 PM,60.0,10 May 24,03:29 PM,60.32,tsl_hit,15.75,0.53,25
NIFTY50,21950,BULLISH,2,13 May 24,09:19 AM,60.0,13 May 24,09:20 AM,53.3,hard_sl_hit,-335.13,-11.17,1
NIFTY50,21900,BEARISH,2,13 May 24,11:08 AM,60.0,13 May 24,11:15 AM,52.63,hard_sl_hit,-368.38,-12.28,7
NIFTY50,22150,BEARISH,2,14 May 24,09:18 AM,60.0,14 May 24,09:21 AM,64.22,tsl_hit,210.87,7.03,3
NIFTY50,22100,BEARISH,2,14 May 24,10:21 AM,60.0,14 May 24,10:27 AM,59.12,tsl_hit,-43.75,-1.46,6
NIFTY50,22150,BEARISH,2,14 May 24,10:31 AM,60.0,14 May 24,10:44 AM,51.23,hard_sl_hit,-438.37,-14.61,13
NIFTY50,22150,BEARISH,2,14 May 24,11:08 AM,60.0,14 May 24,11:31 AM,62.13,tsl_hit,106.75,3.56,23
NIFTY50,22250,BEARISH,2,14 May 24,12:57 PM,60.0,14 May 24,01:21 PM,63.85,tsl_hit,192.5,6.42,24
NIFTY50,22250,BULLISH,2,14 May 24,02:18 PM,60.0,14 May 24,02:30 PM,65.25,tsl_hit,262.5,8.75,12
NIFTY50,22200,BULLISH,2,14 May 24,03:05 PM,60.0,14 May 24,03:24 PM,61.94,tsl_hit,97.12,3.24,19
NIFTY50,22250,BEARISH,2,15 May 24,09:17 AM,60.0,15 May 24,09:29 AM,54.58,hard_sl_hit,-271.25,-9.04,12
NIFTY50,22300,BEARISH,2,15 May 24,09:47 AM,60.0,15 May 24,10:09 AM,95.96,tsl_hit,1798.13,59.94,22
NIFTY50,22200,BEARISH,2,15 May 24,01:08 PM,60.0,15 May 24,01:18 PM,61.84,tsl_hit,91.87,3.06,10
NIFTY50,22200,BEARISH,2,15 May 24,02:15 PM,60.0,15 May 24,02:28 PM,66.05,tsl_hit,302.75,10.09,13
NIFTY50,22300,BEARISH,2,16 May 24,09:17 AM,60.0,16 May 24,09:21 AM,52.63,hard_sl_hit,-368.37,-12.28,4
NIFTY50,22150,BULLISH,2,16 May 24,10:51 AM,60.0,16 May 24,11:05 AM,67.47,tsl_hit,373.62,12.45,14
NIFTY50,22150,BULLISH,2,16 May 24,11:11 AM,60.0,16 May 24,11:17 AM,53.86,hard_sl_hit,-307.12,-10.24,6
NIFTY50,22250,BEARISH,2,16 May 24,12:13 PM,60.0,16 May 24,12:14 PM,45.28,hard_sl_hit,-735.87,-24.53,1
NIFTY50,22300,BEARISH,2,16 May 24,12:16 PM,60.0,16 May 24,12:34 PM,102.84,tsl_hit,2142.0,71.4,18
NIFTY50,22400,BEARISH,2,17 May 24,10:27 AM,60.0,17 May 24,10:32 AM,52.16,hard_sl_hit,-392.0,-13.07,5
NIFTY50,22450,BULLISH,2,17 May 24,12:04 PM,60.0,17 May 24,12:30 PM,60.03,tsl_hit,1.75,0.06,26
NIFTY50,22450,BEARISH,2,17 May 24,12:42 PM,60.0,17 May 24,12:58 PM,64.08,tsl_hit,203.88,6.8,16
NIFTY50,22450,BULLISH,2,17 May 24,03:03 PM,60.0,17 May 24,03:07 PM,53.7,hard_sl_hit,-315.0,-10.5,4
NIFTY50,22500,BEARISH,2,18 May 24,09:17 AM,60.0,18 May 24,09:59 AM,67.95,tsl_hit,397.25,13.24,42
NIFTY50,22450,BULLISH,2,21 May 24,09:17 AM,60.0,21 May 24,09:18 AM,51.93,hard_sl_hit,-403.38,-13.45,1
NIFTY50,22500,BEARISH,2,21 May 24,11:06 AM,60.0,21 May 24,11:11 AM,59.88,time_stop,-6.12,-0.2,5
NIFTY50,22550,BULLISH,2,22 May 24,09:15 AM,60.0,22 May 24,09:18 AM,53.91,hard_sl_hit,-304.5,-10.15,3
NIFTY50,22600,BEARISH,2,22 May 24,12:20 PM,60.0,22 May 24,12:28 PM,64.86,tsl_hit,243.25,8.11,8
NIFTY50,22550,BEARISH,2,22 May 24,01:05 PM,60.0,22 May 24,01:13 PM,63.64,tsl_hit,182.0,6.07,8
NIFTY50,22550,BULLISH,2,22 May 24,02:57 PM,60.0,22 May 24,03:10 PM,78.69,tsl_hit,934.5,31.15,13
NIFTY50,22750,BEARISH,2,23 May 24,12:00 PM,60.0,23 May 24,12:10 PM,61.38,tsl_hit,69.13,2.3,10
NIFTY50,22800,BEARISH,2,23 May 24,12:31 PM,60.0,23 May 24,12:36 PM,54.24,hard_sl_hit,-287.88,-9.6,5
NIFTY50,22800,BULLISH,2,23 May 24,01:17 PM,60.0,23 May 24,01:22 PM,54.73,time_stop,-263.37,-8.78,5
NIFTY50,22950,BEARISH,2,23 May 24,03:06 PM,60.0,23 May 24,03:09 PM,48.82,hard_sl_hit,-559.13,-18.64,3
NIFTY50,23000,BEARISH,2,23 May 24,03:11 PM,60.0,24 May 24,09:16 AM,77.74,tsl_hit,887.25,29.57,20
NIFTY50,22950,BEARISH,2,24 May 24,10:57 AM,60.0,24 May 24,11:02 AM,59.79,time_stop,-10.5,-0.35,5
NIFTY50,22950,BULLISH,2,24 May 24,11:39 AM,60.0,24 May 24,11:46 AM,60.05,tsl_hit,2.63,0.09,7
NIFTY50,23000,BEARISH,2,24 May 24,12:36 PM,60.0,24 May 24,12:41 PM,57.65,time_stop,-117.25,-3.91,5
NIFTY50,23000,BEARISH,2,24 May 24,12:58 PM,60.0,24 May 24,01:03 PM,54.35,hard_sl_hit,-282.63,-9.42,5
NIFTY50,23000,BEARISH,2,24 May 24,02:22 PM,60.0,24 May 24,02:32 PM,66.9,tsl_hit,344.75,11.49,10
NIFTY50,23000,BEARISH,2,27 May 24,09:17 AM,60.0,27 May 24,09:23 AM,62.48,tsl_hit,124.25,4.14,6
NIFTY50,23000,BEARISH,2,27 May 24,11:44 AM,60.0,27 May 24,11:53 AM,52.77,hard_sl_hit,-361.38,-12.05,9
NIFTY50,23050,BULLISH,2,27 May 24,12:57 PM,60.0,27 May 24,01:35 PM,61.24,tsl_hit,62.12,2.07,38
NIFTY50,23000,BEARISH,2,28 May 24,09:17 AM,60.0,28 May 24,09:21 AM,59.67,tsl_hit,-16.62,-0.55,4
NIFTY50,22900,BULLISH,2,28 May 24,12:40 PM,60.0,28 May 24,12:48 PM,60.28,tsl_hit,14.0,0.47,8
NIFTY50,22950,BEARISH,2,28 May 24,12:54 PM,60.0,28 May 24,01:01 PM,59.91,tsl_hit,-4.37,-0.15,7
NIFTY50,22950,BULLISH,2,28 May 24,01:58 PM,60.0,28 May 24,02:08 PM,53.49,hard_sl_hit,-325.5,-10.85,10
