avg_loss_pct,avg_win_pct,final_capital,hard_sl_pct,max_drawdown_pct,min_confidence,return_pct,risk_per_trade_pct,time_stop_minutes,trade_count,tsl_activation_pct,tsl_base_trail_pct,win_rate
8.295,11.544,98006.4,6.0,56.352,0.75,-1.994,2,15,547,5.0,4.5,0.4388
8.455,11.823,87428.0,6.0,63.612,0.8,-12.572,2,15,447,5.0,4.5,0.434
8.651,12.847,144137.1,6.0,55.273,0.85,44.137,2,15,296,5.0,4.5,0.4459
9.069,10.764,86727.3,6.0,54.407,0.9,-13.273,2,15,230,5.0,4.5,0.4652
8.538,10.701,129092.7,6.0,44.674,0.95,29.093,2,15,167,5.0,4.5,0.485
8.885,12.45,162262.9,6.0,36.067,1.0,62.263,2,15,124,5.0,4.5,0.4919
8.681,11.098,22588.4,6.0,88.238,0.6,-77.412,3,15,807,5.0,4.5,0.4523
8.63,11.167,11498.3,6.0,92.865,0.65,-88.502,3,15,721,5.0,4.5,0.4397
8.369,11.141,16262.5,6.0,93.621,0.7,-83.738,3,15,632,5.0,4.5,0.4288
8.295,11.544,57196.4,6.0,77.205,0.75,-42.804,3,15,547,5.0,4.5,0.4388
8.455,11.823,53751.7,6.0,79.796,0.8,-46.248,3,15,447,5.0,4.5,0.434
8.651,12.847,122365.0,6.0,72.443,0.85,22.365,3,15,296,5.0,4.5,0.4459
9.069,10.764,65854.7,6.0,73.471,0.9,-34.145,3,15,230,5.0,4.5,0.4652
8.538,10.701,129879.5,6.0,61.006,0.95,29.88,3,15,167,5.0,4.5,0.485
8.885,12.45,186974.3,6.0,50.151,1.0,86.974,3,15,124,5.0,4.5,0.4919
8.681,11.098,6342.8,6.0,96.771,0.6,-93.657,4,15,807,5.0,4.5,0.4523
8.69,11.073,3455.3,6.0,97.172,0.65,-96.545,4,15,691,5.0,4.5,0.4414
8.369,11.141,6188.1,6.0,98.091,0.7,-93.812,4,15,632,5.0,4.5,0.4288
8.295,11.544,25292.5,6.0,91.688,0.75,-74.708,4,15,547,5.0,4.5,0.4388
8.455,11.823,26641.4,6.0,89.683,0.8,-73.359,4,15,447,5.0,4.5,0.434
8.651,12.847,84383.0,6.0,84.476,0.85,-15.617,4,15,296,5.0,4.5,0.4459
9.069,10.764,42744.9,6.0,85.895,0.9,-57.255,4,15,230,5.0,4.5,0.4652
8.538,10.701,119986.4,6.0,73.284,0.95,19.986,4,15,167,5.0,4.5,0.485
8.885,12.45,201744.3,6.0,62.278,1.0,101.744,4,15,124,5.0,4.5,0.4919
8.978,11.392,2672.0,6.0,97.836,0.6,-97.328,5,15,626,5.0,4.5,0.4649
8.995,11.745,2254.8,6.0,98.077,0.65,-97.745,5,15,528,5.0,4.5,0.464
8.487,11.114,2096.6,6.0,99.037,0.7,-97.903,5,15,587,5.0,4.5,0.4378
8.295,11.544,7481.7,6.0,97.525,0.75,-92.518,5,15,547,5.0,4.5,0.4388
8.455,11.823,11221.8,6.0,94.427,0.8,-88.778,5,15,447,5.0,4.5,0.434
8.651,12.847,47470.6,6.0,91.683,0.85,-52.529,5,15,296,5.0,4.5,0.4459
9.069,10.764,23095.9,6.0,93.169,0.9,-76.904,5,15,230,5.0,4.5,0.4652
8.538,10.701,104806.9,6.0,81.972,0.95,4.807,5,15,167,5.0,4.5,0.485
8.885,12.45,202361.0,6.0,72.283,1.0,102.361,5,15,124,5.0,4.5,0.4919
8.759,9.124,1997.9,6.0,98.441,0.6,-98.002,6,15,407,5.0,4.5,0.484
8.687,9.024,102.3,6.0,99.903,0.65,-99.898,6,15,359,5.0,4.5,0.4903
8.767,9.557,1787.9,6.0,99.223,0.7,-98.212,6,15,305,5.0,4.5,0.4951
8.35,11.256,2399.7,6.0,98.903,0.75,-97.6,6,15,539,5.0,4.5,0.4397
8.491,11.474,2306.6,6.0,97.693,0.8,-97.693,6,15,440,5.0,4.5,0.4318
8.651,12.847,23603.4,6.0,95.818,0.85,-76.397,6,15,296,5.0,4.5,0.4459
9.069,10.764,10928.5,6.0,97.034,0.9,-89.071,6,15,230,5.0,4.5,0.4652
8.538,10.701,84771.5,6.0,88.389,0.95,-15.228,6,15,167,5.0,4.5,0.485
8.885,12.45,188430.3,6.0,80.265,1.0,88.43,6,15,124,5.0,4.5,0.4919
8.759,9.124,1997.9,6.0,98.441,0.6,-98.002,7,15,407,5.0,4.5,0.484
8.687,9.024,102.3,6.0,99.903,0.65,-99.898,7,15,359,5.0,4.5,0.4903
8.767,9.557,1787.9,6.0,99.223,0.7,-98.212,7,15,305,5.0,4.5,0.4951
8.35,11.256,2399.7,6.0,98.903,0.75,-97.6,7,15,539,5.0,4.5,0.4397
8.491,11.474,2306.6,6.0,97.693,0.8,-97.693,7,15,440,5.0,4.5,0.4318
8.651,12.847,23603.4,6.0,95.818,0.85,-76.397,7,15,296,5.0,4.5,0.4459
9.069,10.764,10928.5,6.0,97.034,0.9,-89.071,7,15,230,5.0,4.5,0.4652
8.538,10.701,84771.5,6.0,88.389,0.95,-15.228,7,15,167,5.0,4.5,0.485
8.885,12.45,188430.3,6.0,80.265,1.0,88.43,7,15,124,5.0,4.5,0.4919
8.759,9.124,1997.9,6.0,98.441,0.6,-98.002,8,15,407,5.0,4.5,0.484
8.687,9.024,102.3,6.0,99.903,0.65,-99.898,8,15,359,5.0,4.5,0.4903
8.767,9.557,1787.9,6.0,99.223,0.7,-98.212,8,15,305,5.0,4.5,0.4951
8.35,11.256,2399.7,6.0,98.903,0.75,-97.6,8,15,539,5.0,4.5,0.4397
8.491,11.474,2306.6,6.0,97.693,0.8,-97.693,8,15,440,5.0,4.5,0.4318
8.651,12.847,23603.4,6.0,95.818,0.85,-76.397,8,15,296,5.0,4.5,0.4459
9.069,10.764,10928.5,6.0,97.034,0.9,-89.071,8,15,230,5.0,4.5,0.4652
8.538,10.701,84771.5,6.0,88.389,0.95,-15.228,8,15,167,5.0,4.5,0.485
8.885,12.45,188430.3,6.0,80.265,1.0,88.43,8,15,124,5.0,4.5,0.4919
8.759,9.124,1997.9,6.0,98.441,0.6,-98.002,9,15,407,5.0,4.5,0.484
8.687,9.024,102.3,6.0,99.903,0.65,-99.898,9,15,359,5.0,4.5,0.4903
8.767,9.557,1787.9,6.0,99.223,0.7,-98.212,9,15,305,5.0,4.5,0.4951
8.35,11.256,2399.7,6.0,98.903,0.75,-97.6,9,15,539,5.0,4.5,0.4397
8.491,11.474,2306.6,6.0,97.693,0.8,-97.693,9,15,440,5.0,4.5,0.4318
8.651,12.847,23603.4,6.0,95.818,0.85,-76.397,9,15,296,5.0,4.5,0.4459
9.069,10.764,10928.5,6.0,97.034,0.9,-89.071,9,15,230,5.0,4.5,0.4652
8.538,10.701,84771.5,6.0,88.389,0.95,-15.228,9,15,167,5.0,4.5,0.485
8.885,12.45,188430.3,6.0,80.265,1.0,88.43,9,15,124,5.0,4.5,0.4919
8.759,9.124,1997.9,6.0,98.441,0.6,-98.002,10,15,407,5.0,4.5,0.484
8.687,9.024,102.3,6.0,99.903,0.65,-99.898,10,15,359,5.0,4.5,0.4903
8.767,9.557,1787.9,6.0,99.223,0.7,-98.212,10,15,305,5.0,4.5,0.4951
8.35,11.256,2399.7,6.0,98.903,0.75,-97.6,10,15,539,5.0,4.5,0.4397
8.491,11.474,2306.6,6.0,97.693,0.8,-97.693,10,15,440,5.0,4.5,0.4318
8.651,12.847,23603.4,6.0,95.818,0.85,-76.397,10,15,296,5.0,4.5,0.4459
9.069,10.764,10928.5,6.0,97.034,0.9,-89.071,10,15,230,5.0,4.5,0.4652
8.538,10.701,84771.5,6.0,88.389,0.95,-15.228,10,15,167,5.0,4.5,0.485
8.885,12.45,188430.3,6.0,80.265,1.0,88.43,10,15,124,5.0,4.5,0.4919
8.617,11.51,109370.9,6.0,44.571,0.6,9.371,1,15,795,5.0,5.0,0.444
8.555,11.426,80554.7,6.0,53.299,0.65,-19.445,1,15,716,5.0,5.0,0.433
8.262,11.507,87869.7,6.0,44.37,0.7,-12.13,1,15,627,5.0,5.0,0.4211
8.195,11.981,123480.1,6.0,27.754,0.75,23.48,1,15,541,5.0,5.0,0.4307
8.325,12.403,114122.5,6.0,34.745,0.8,14.122,1,15,441,5.0,5.0,0.424
8.424,13.501,143252.3,6.0,30.061,0.85,43.252,1,15,295,5.0,5.0,0.4339
8.823,11.341,104733.4,6.0,27.494,0.9,4.733,1,15,229,5.0,5.0,0.4541
8.242,11.5,124513.3,6.0,21.024,0.95,24.513,1,15,166,5.0,5.0,0.4699
8.769,12.77,130268.0,6.0,19.016,1.0,30.268,1,15,124,5.0,5.0,0.4839
8.617,11.51,70072.9,6.0,74.111,0.6,-29.927,2,15,795,5.0,5.0,0.444
8.555,11.426,42555.9,6.0,80.623,0.65,-57.444,2,15,716,5.0,5.0,0.433
8.262,11.507,49579.7,6.0,75.515,0.7,-50.42,2,15,627,5.0,5.0,0.4211
8.195,11.981,107455.0,6.0,52.602,0.75,7.455,2,15,541,5.0,5.0,0.4307
8.325,12.403,99279.7,6.0,60.449,0.8,-0.72,2,15,441,5.0,5.0,0.424
8.424,13.501,158170.7,6.0,54.849,0.85,58.171,2,15,295,5.0,5.0,0.4339
8.823,11.341,97036.9,6.0,51.195,0.9,-2.963,2,15,229,5.0,5.0,0.4541
8.242,11.5,145919.3,6.0,39.42,0.95,45.919,2,15,166,5.0,5.0,0.4699
8.769,12.77,165415.0,6.0,36.119,1.0,65.415,2,15,124,5.0,5.0,0.4839
8.617,11.51,25344.3,6.0,87.493,0.6,-74.656,3,15,795,5.0,5.0,0.444
8.555,11.426,14559.4,6.0,92.46,0.65,-85.441,3,15,716,5.0,5.0,0.433
8.262,11.507,18793.7,6.0,91.892,0.7,-81.206,3,15,627,5.0,5.0,0.4211
8.195,11.981,67870.0,6.0,71.396,0.75,-32.13,3,15,541,5.0,5.0,0.4307
8.325,12.403,67947.7,6.0,77.337,0.8,-32.052,3,15,441,5.0,5.0,0.424
8.424,13.501,144779.0,6.0,71.668,0.85,44.779,3,15,295,5.0,5.0,0.4339
8.823,11.341,75890.6,6.0,70.034,0.9,-24.109,3,15,229,5.0,5.0,0.4541
8.242,11.5,157309.0,6.0,55.546,0.95,57.309,3,15,166,5.0,5.0,0.4699
8.769,12.77,192217.3,6.0,50.191,1.0,92.217,3,15,124,5.0,5.0,0.4839
8.617,11.51,7023.2,6.0,96.199,0.6,-92.977,4,15,795,5.0,5.0,0.444
8.625,11.31,3437.8,6.0,96.925,0.65,-96.562,4,15,685,5.0,5.0,0.435
8.262,11.507,6970.7,6.0,97.542,0.7,-93.029,4,15,627,5.0,5.0,0.4211
8.195,11.981,35630.1,6.0,87.781,0.75,-64.37,4,15,541,5.0,5.0,0.4307
8.325,12.403,32212.7,6.0,88.019,0.8,-67.787,4,15,441,5.0,5.0,0.424
8.424,13.501,108415.4,6.0,83.364,0.85,8.415,4,15,295,5.0,5.0,0.4339
8.823,11.341,55125.1,6.0,82.759,0.9,-44.875,4,15,229,5.0,5.0,0.4541
8.242,11.5,155311.9,6.0,67.599,0.95,55.312,4,15,166,5.0,5.0,0.4699
8.769,12.77,203334.0,6.0,61.593,1.0,103.334,4,15,124,5.0,5.0,0.4839
8.908,11.745,2710.5,6.0,97.805,0.6,-97.289,5,15,625,5.0,5.0,0.456
8.887,12.055,2695.8,6.0,97.397,0.65,-97.304,5,15,533,5.0,5.0,0.4522
8.383,11.521,2045.5,6.0,98.977,0.7,-97.955,5,15,583,5.0,5.0,0.4271
8.195,11.981,12334.1,6.0,95.916,0.75,-87.666,5,15,541,5.0,5.0,0.4307
8.325,12.403,12619.0,6.0,93.325,0.8,-87.381,5,15,441,5.0,5.0,0.424
8.424,13.501,64773.9,6.0,91.114,0.85,-35.226,5,15,295,5.0,5.0,0.4339
8.823,11.341,33514.7,6.0,90.838,0.9,-66.485,5,15,229,5.0,5.0,0.4541
8.242,11.5,141314.0,6.0,77.792,0.95,41.314,5,15,166,5.0,5.0,0.4699
8.769,12.77,208277.4,6.0,70.529,1.0,108.277,5,15,124,5.0,5.0,0.4839
8.583,9.477,141.5,6.0,99.89,0.6,-99.858,6,15,403,5.0,5.0,0.4715
8.523,9.256,886.3,6.0,99.114,0.65,-99.114,6,15,357,5.0,5.0,0.4762
8.512,9.887,2186.2,6.0,98.943,0.7,-97.814,6,15,305,5.0,5.0,0.4754
8.195,11.981,4802.8,6.0,98.717,0.75,-95.197,6,15,541,5.0,5.0,0.4307
8.325,12.403,5743.6,6.0,96.802,0.8,-94.256,6,15,441,5.0,5.0,0.424
8.424,13.501,29921.6,6.0,95.7,0.85,-70.078,6,15,295,5.0,5.0,0.4339
8.823,11.341,15506.5,6.0,96.105,0.9,-84.493,6,15,229,5.0,5.0,0.4541
8.242,11.5,122028.3,6.0,84.771,0.95,22.028,6,15,166,5.0,5.0,0.4699
8.769,12.77,194304.7,6.0,78.419,1.0,94.305,6,15,124,5.0,5.0,0.4839
8.583,9.477,141.5,6.0,99.89,0.6,-99.858,7,15,403,5.0,5.0,0.4715
8.523,9.256,886.3,6.0,99.114,0.65,-99.114,7,15,357,5.0,5.0,0.4762
8.512,9.887,2186.2,6.0,98.943,0.7,-97.814,7,15,305,5.0,5.0,0.4754
8.195,11.981,4802.8,6.0,98.717,0.75,-95.197,7,15,541,5.0,5.0,0.4307
8.325,12.403,5743.6,6.0,96.802,0.8,-94.256,7,15,441,5.0,5.0,0.424
8.424,13.501,29921.6,6.0,95.7,0.85,-70.078,7,15,295,5.0,5.0,0.4339
8.823,11.341,15506.5,6.0,96.105,0.9,-84.493,7,15,229,5.0,5.0,0.4541
8.242,11.5,122028.3,6.0,84.771,0.95,22.028,7,15,166,5.0,5.0,0.4699
8.769,12.77,194304.7,6.0,78.419,1.0,94.305,7,15,124,5.0,5.0,0.4839
8.583,9.477,141.5,6.0,99.89,0.6,-99.858,8,15,403,5.0,5.0,0.4715
8.523,9.256,886.3,6.0,99.114,0.65,-99.114,8,15,357,5.0,5.0,0.4762
8.512,9.887,2186.2,6.0,98.943,0.7,-97.814,8,15,305,5.0,5.0,0.4754
8.195,11.981,4802.8,6.0,98.717,0.75,-95.197,8,15,541,5.0,5.0,0.4307
8.325,12.403,5743.6,6.0,96.802,0.8,-94.256,8,15,441,5.0,5.0,0.424
8.424,13.501,29921.6,6.0,95.7,0.85,-70.078,8,15,295,5.0,5.0,0.4339
8.823,11.341,15506.5,6.0,96.105,0.9,-84.493,8,15,229,5.0,5.0,0.4541
8.242,11.5,122028.3,6.0,84.771,0.95,22.028,8,15,166,5.0,5.0,0.4699
8.769,12.77,194304.7,6.0,78.419,1.0,94.305,8,15,124,5.0,5.0,0.4839
8.583,9.477,141.5,6.0,99.89,0.6,-99.858,9,15,403,5.0,5.0,0.4715
8.523,9.256,886.3,6.0,99.114,0.65,-99.114,9,15,357,5.0,5.0,0.4762
8.512,9.887,2186.2,6.0,98.943,0.7,-97.814,9,15,305,5.0,5.0,0.4754
8.195,11.981,4802.8,6.0,98.717,0.75,-95.197,9,15,541,5.0,5.0,0.4307
8.325,12.403,5743.6,6.0,96.802,0.8,-94.256,9,15,441,5.0,5.0,0.424
8.424,13.501,29921.6,6.0,95.7,0.85,-70.078,9,15,295,5.0,5.0,0.4339
8.823,11.341,15506.5,6.0,96.105,0.9,-84.493,9,15,229,5.0,5.0,0.4541
8.242,11.5,122028.3,6.0,84.771,0.95,22.028,9,15,166,5.0,5.0,0.4699
8.769,12.77,194304.7,6.0,78.419,1.0,94.305,9,15,124,5.0,5.0,0.4839
8.583,9.477,141.5,6.0,99.89,0.6,-99.858,10,15,403,5.0,5.0,0.4715
8.523,9.256,886.3,6.0,99.114,0.65,-99.114,10,15,357,5.0,5.0,0.4762
8.512,9.887,2186.2,6.0,98.943,0.7,-97.814,10,15,305,5.0,5.0,0.4754
8.195,11.981,4802.8,6.0,98.717,0.75,-95.197,10,15,541,5.0,5.0,0.4307
8.325,12.403,5743.6,6.0,96.802,0.8,-94.256,10,15,441,5.0,5.0,0.424
8.424,13.501,29921.6,6.0,95.7,0.85,-70.078,10,15,295,5.0,5.0,0.4339
8.823,11.341,15506.5,6.0,96.105,0.9,-84.493,10,15,229,5.0,5.0,0.4541
8.242,11.5,122028.3,6.0,84.771,0.95,22.028,10,15,166,5.0,5.0,0.4699
8.769,12.77,194304.7,6.0,78.419,1.0,94.305,10,15,124,5.0,5.0,0.4839
8.981,10.453,109298.8,6.0,48.956,0.6,9.299,1,20,838,5.0,3.0,0.4761
8.942,10.591,92855.1,6.0,53.393,0.65,-7.145,1,20,743,5.0,3.0,0.467
8.692,10.514,91824.7,6.0,43.623,0.7,-8.175,1,20,648,5.0,3.0,0.4583
8.601,10.94,123645.3,6.0,30.555,0.75,23.645,1,20,558,5.0,3.0,0.4659
8.826,11.098,114697.2,6.0,33.328,0.8,14.697,1,20,453,5.0,3.0,0.4658
9.098,12.36,153088.7,6.0,25.859,0.85,53.089,1,20,297,5.0,3.0,0.4815
9.309,10.763,104767.7,6.0,30.262,0.9,4.768,1,20,231,5.0,3.0,0.4805
8.868,10.517,123754.5,6.0,21.982,0.95,23.755,1,20,167,5.0,3.0,0.509
9.221,12.109,135170.1,6.0,18.485,1.0,35.17,1,20,124,5.0,3.0,0.5161
8.981,10.453,63585.3,6.0,76.766,0.6,-36.415,2,20,838,5.0,3.0,0.4761
8.942,10.591,50290.9,6.0,80.753,0.65,-49.709,2,20,743,5.0,3.0,0.467
8.692,10.514,53970.8,6.0,78.056,0.7,-46.029,2,20,648,5.0,3.0,0.4583
8.601,10.94,110339.0,6.0,55.734,0.75,10.339,2,20,558,5.0,3.0,0.4659
8.826,11.098,101939.0,6.0,59.641,0.8,1.939,2,20,453,5.0,3.0,0.4658
9.098,12.36,191651.7,6.0,50.488,0.85,91.652,2,20,297,5.0,3.0,0.4815
9.309,10.763,98301.8,6.0,55.635,0.9,-1.698,2,20,231,5.0,3.0,0.4805
8.868,10.517,143985.2,6.0,42.107,0.95,43.985,2,20,167,5.0,3.0,0.509
9.221,12.109,173985.1,6.0,35.348,1.0,73.985,2,20,124,5.0,3.0,0.5161
8.981,10.453,23858.2,6.0,90.092,0.6,-76.142,3,20,838,5.0,3.0,0.4761
8.942,10.591,17807.4,6.0,92.68,0.65,-82.193,3,20,743,5.0,3.0,0.467
8.692,10.514,23640.5,6.0,92.922,0.7,-76.36,3,20,648,5.0,3.0,0.4583
8.601,10.94,75463.6,6.0,75.383,0.75,-24.536,3,20,558,5.0,3.0,0.4659
8.826,11.098,67881.2,6.0,76.436,0.8,-32.119,3,20,453,5.0,3.0,0.4658
9.098,12.36,181785.2,6.0,67.995,0.85,81.785,3,20,297,5.0,3.0,0.4815
9.309,10.763,75138.1,6.0,75.357,0.9,-24.862,3,20,231,5.0,3.0,0.4805
8.868,10.517,152021.2,6.0,58.196,0.95,52.021,3,20,167,5.0,3.0,0.509
9.221,12.109,208413.2,6.0,49.307,1.0,108.413,3,20,124,5.0,3.0,0.5161
8.981,10.453,6322.5,6.0,96.551,0.6,-93.678,4,20,838,5.0,3.0,0.4761
9.006,10.513,3558.9,6.0,97.469,0.65,-96.441,4,20,713,5.0,3.0,0.4684
8.692,10.514,7563.6,6.0,98.029,0.7,-92.436,4,20,648,5.0,3.0,0.4583
8.601,10.94,37770.0,6.0,89.681,0.75,-62.23,4,20,558,5.0,3.0,0.4659
8.826,11.098,37546.0,6.0,86.671,0.8,-62.454,4,20,453,5.0,3.0,0.4658
9.098,12.36,149603.4,6.0,80.419,0.85,49.603,4,20,297,5.0,3.0,0.4815
9.309,10.763,54691.1,6.0,86.542,0.9,-45.309,4,20,231,5.0,3.0,0.4805
8.868,10.517,151048.2,6.0,70.513,0.95,51.048,4,20,167,5.0,3.0,0.509
9.221,12.109,232769.7,6.0,60.333,1.0,132.77,4,20,124,5.0,3.0,0.5161
9.1,10.475,2732.9,6.0,97.371,0.6,-97.267,5,20,727,5.0,3.0,0.4883
9.012,10.665,2812.0,6.0,97.967,0.65,-97.188,5,20,675,5.0,3.0,0.477
8.797,10.45,2849.1,6.0,98.95,0.7,-97.151,5,20,606,5.0,3.0,0.4653
8.601,10.94,16384.3,6.0,95.926,0.75,-83.616,5,20,558,5.0,3.0,0.4659
8.826,11.098,16517.3,6.0,92.9,0.8,-83.483,5,20,453,5.0,3.0,0.4658
9.098,12.36,99650.0,6.0,89.134,0.85,-0.35,5,20,297,5.0,3.0,0.4815
9.309,10.763,32795.1,6.0,93.571,0.9,-67.205,5,20,231,5.0,3.0,0.4805
8.868,10.517,137007.6,6.0,80.312,0.95,37.008,5,20,167,5.0,3.0,0.509
9.221,12.109,244491.2,6.0,69.669,1.0,144.491,5,20,124,5.0,3.0,0.5161
9.058,9.141,826.8,6.0,99.21,0.6,-99.173,6,20,423,5.0,3.0,0.4988
9.054,9.063,1257.3,6.0,99.025,0.65,-98.743,6,20,372,5.0,3.0,0.5108
9.139,9.457,1440.7,6.0,99.49,0.7,-98.559,6,20,314,5.0,3.0,0.5159
8.601,10.94,5363.5,6.0,98.588,0.75,-94.637,6,20,558,5.0,3.0,0.4659
8.826,11.098,6150.3,6.0,96.402,0.8,-93.85,6,20,453,5.0,3.0,0.4658
9.098,12.36,52710.1,6.0,94.434,0.85,-47.29,6,20,297,5.0,3.0,0.4815
9.309,10.763,19119.9,6.0,96.989,0.9,-80.88,6,20,231,5.0,3.0,0.4805
8.868,10.517,117710.0,6.0,87.493,0.95,17.71,6,20,167,5.0,3.0,0.509
9.221,12.109,239824.3,6.0,77.59,1.0,139.824,6,20,124,5.0,3.0,0.5161
9.058,9.141,826.8,6.0,99.21,0.6,-99.173,7,20,423,5.0,3.0,0.4988
9.054,9.063,1257.3,6.0,99.025,0.65,-98.743,7,20,372,5.0,3.0,0.5108
9.139,9.457,1440.7,6.0,99.49,0.7,-98.559,7,20,314,5.0,3.0,0.5159
8.601,10.94,5363.5,6.0,98.588,0.75,-94.637,7,20,558,5.0,3.0,0.4659
8.826,11.098,6150.3,6.0,96.402,0.8,-93.85,7,20,453,5.0,3.0,0.4658
9.098,12.36,52710.1,6.0,94.434,0.85,-47.29,7,20,297,5.0,3.0,0.4815
9.309,10.763,19119.9,6.0,96.989,0.9,-80.88,7,20,231,5.0,3.0,0.4805
8.868,10.517,117710.0,6.0,87.493,0.95,17.71,7,20,167,5.0,3.0,0.509
9.221,12.109,239824.3,6.0,77.59,1.0,139.824,7,20,124,5.0,3.0,0.5161
9.058,9.141,826.8,6.0,99.21,0.6,-99.173,8,20,423,5.0,3.0,0.4988
9.054,9.063,1257.3,6.0,99.025,0.65,-98.743,8,20,372,5.0,3.0,0.5108
9.139,9.457,1440.7,6.0,99.49,0.7,-98.559,8,20,314,5.0,3.0,0.5159
8.601,10.94,5363.5,6.0,98.588,0.75,-94.637,8,20,558,5.0,3.0,0.4659
8.826,11.098,6150.3,6.0,96.402,0.8,-93.85,8,20,453,5.0,3.0,0.4658
9.098,12.36,52710.1,6.0,94.434,0.85,-47.29,8,20,297,5.0,3.0,0.4815
9.309,10.763,19119.9,6.0,96.989,0.9,-80.88,8,20,231,5.0,3.0,0.4805
8.868,10.517,117710.0,6.0,87.493,0.95,17.71,8,20,167,5.0,3.0,0.509
9.221,12.109,239824.3,6.0,77.59,1.0,139.824,8,20,124,5.0,3.0,0.5161
9.058,9.141,826.8,6.0,99.21,0.6,-99.173,9,20,423,5.0,3.0,0.4988
9.054,9.063,1257.3,6.0,99.025,0.65,-98.743,9,20,372,5.0,3.0,0.5108
9.139,9.457,1440.7,6.0,99.49,0.7,-98.559,9,20,314,5.0,3.0,0.5159
8.601,10.94,5363.5,6.0,98.588,0.75,-94.637,9,20,558,5.0,3.0,0.4659
8.826,11.098,6150.3,6.0,96.402,0.8,-93.85,9,20,453,5.0,3.0,0.4658
9.098,12.36,52710.1,6.0,94.434,0.85,-47.29,9,20,297,5.0,3.0,0.4815
9.309,10.763,19119.9,6.0,96.989,0.9,-80.88,9,20,231,5.0,3.0,0.4805
8.868,10.517,117710.0,6.0,87.493,0.95,17.71,9,20,167,5.0,3.0,0.509
9.221,12.109,239824.3,6.0,77.59,1.0,139.824,9,20,124,5.0,3.0,0.5161
9.058,9.141,826.8,6.0,99.21,0.6,-99.173,10,20,423,5.0,3.0,0.4988
9.054,9.063,1257.3,6.0,99.025,0.65,-98.743,10,20,372,5.0,3.0,0.5108
9.139,9.457,1440.7,6.0,99.49,0.7,-98.559,10,20,314,5.0,3.0,0.5159
8.601,10.94,5363.5,6.0,98.588,0.75,-94.637,10,20,558,5.0,3.0,0.4659
8.826,11.098,6150.3,6.0,96.402,0.8,-93.85,10,20,453,5.0,3.0,0.4658
9.098,12.36,52710.1,6.0,94.434,0.85,-47.29,10,20,297,5.0,3.0,0.4815
9.309,10.763,19119.9,6.0,96.989,0.9,-80.88,10,20,231,5.0,3.0,0.4805
8.868,10.517,117710.0,6.0,87.493,0.95,17.71,10,20,167,5.0,3.0,0.509
9.221,12.109,239824.3,6.0,77.59,1.0,139.824,10,20,124,5.0,3.0,0.5161
8.941,10.576,109260.3,6.0,47.638,0.6,9.26,1,20,828,5.0,3.5,0.4734
8.904,10.725,94479.8,6.0,53.004,0.65,-5.52,1,20,736,5.0,3.5,0.4633
8.63,10.75,93440.3,6.0,43.417,0.7,-6.56,1,20,639,5.0,3.5,0.4523
8.531,11.189,128350.0,6.0,31.549,0.75,28.35,1,20,552,5.0,3.5,0.4601
8.737,11.297,112805.1,6.0,34.189,0.8,12.805,1,20,450,5.0,3.5,0.4578
8.921,12.503,143213.1,6.0,29.368,0.85,43.213,1,20,297,5.0,3.5,0.468
9.309,10.639,103214.4,6.0,30.508,0.9,3.214,1,20,231,5.0,3.5,0.4805
8.868,10.356,120125.7,6.0,22.924,0.95,20.126,1,20,167,5.0,3.5,0.509
9.221,11.952,134177.5,6.0,18.476,1.0,34.178,1,20,124,5.0,3.5,0.5161
8.941,10.576,64259.4,6.0,74.894,0.6,-35.741,2,20,828,5.0,3.5,0.4734
8.904,10.725,52867.6,6.0,80.768,0.65,-47.132,2,20,736,5.0,3.5,0.4633
8.63,10.75,58471.1,6.0,77.417,0.7,-41.529,2,20,639,5.0,3.5,0.4523
8.531,11.189,120372.8,6.0,55.781,0.75,20.373,2,20,552,5.0,3.5,0.4601
8.737,11.297,97617.2,6.0,59.622,0.8,-2.383,2,20,450,5.0,3.5,0.4578
8.921,12.503,165539.6,6.0,53.021,0.85,65.54,2,20,297,5.0,3.5,0.468
9.309,10.639,92335.7,6.0,55.885,0.9,-7.664,2,20,231,5.0,3.5,0.4805
8.868,10.356,136754.9,6.0,42.438,0.95,36.755,2,20,167,5.0,3.5,0.509
9.221,11.952,168123.3,6.0,35.302,1.0,68.123,2,20,124,5.0,3.5,0.5161
8.941,10.576,23686.7,6.0,89.529,0.6,-76.313,3,20,828,5.0,3.5,0.4734
8.904,10.725,17873.9,6.0,92.557,0.65,-82.126,3,20,736,5.0,3.5,0.4633
8.63,10.75,25205.7,6.0,92.213,0.7,-74.794,3,20,639,5.0,3.5,0.4523
8.531,11.189,85486.9,6.0,74.904,0.75,-14.513,3,20,552,5.0,3.5,0.4601
8.737,11.297,65985.6,6.0,77.076,0.8,-34.014,3,20,450,5.0,3.5,0.4578
8.921,12.503,150734.6,6.0,70.753,0.85,50.735,3,20,297,5.0,3.5,0.468
9.309,10.639,72119.0,6.0,75.014,0.9,-27.881,3,20,231,5.0,3.5,0.4805
8.868,10.356,143496.6,6.0,57.86,0.95,43.497,3,20,167,5.0,3.5,0.509
9.221,11.952,199430.1,6.0,49.268,1.0,99.43,3,20,124,5.0,3.5,0.5161
8.941,10.576,7457.2,6.0,95.407,0.6,-92.543,4,20,828,5.0,3.5,0.4734
